id,lot_frontage,lot_area,overall_qual,year_built,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_area,saleprice,neighborhood_stonebr,neighborhood_nridght,neighborhood_noridge,bsmt_fin_glq,garage_builtin,garage_attchd,foundation_pconc,house_1story,house_2story,masvnr_stone,masvnr_brkface
871,73.0,11883,7,1996,4,4,4,1504.0,5,1504,2,4,6,1,478.0,203000,0,0,0,1,0,1,1,1,0,0,1
142,70.0,10552,5,1959,3,3,1,1398.0,4,1700,1,4,6,1,447.0,165500,0,0,0,0,0,1,0,1,0,0,0
1515,45.0,8248,3,1914,3,3,1,864.0,3,864,1,3,5,0,0.0,67000,0,0,0,0,0,0,0,1,0,0,0
1970,80.0,9760,6,1964,3,3,4,822.0,4,1851,2,4,7,1,440.0,187000,0,0,0,0,0,1,0,0,1,0,1
572,34.0,2998,6,2000,4,4,1,756.0,5,1512,2,4,4,0,440.0,180000,0,0,0,1,0,0,1,0,1,0,1
2200,51.0,6821,6,1921,3,3,1,651.0,4,1298,2,3,8,1,240.0,146500,0,0,0,0,0,0,0,0,0,0,0
2147,69.05520046484602,11354,7,2000,4,3,4,1673.0,5,1673,2,4,7,1,583.0,270000,0,0,0,1,0,1,1,1,0,0,0
249,73.0,9069,6,1992,3,4,3,936.0,5,996,1,4,5,0,564.0,147000,0,0,0,1,0,1,1,0,0,0,0
162,60.0,8064,6,1948,3,3,1,816.0,3,1224,1,3,5,0,280.0,132000,0,0,0,0,0,0,0,0,0,0,0
664,90.0,5400,4,1920,2,3,1,840.0,5,1374,1,3,6,0,338.0,105000,0,0,0,0,0,0,1,0,0,0,0
1516,55.0,5687,5,1912,3,3,1,780.0,5,1716,2,2,9,0,0.0,135900,0,0,0,0,0,0,1,0,1,0,0
16,47.0,40000,8,2003,5,4,4,1650.0,5,3279,3,5,12,1,841.0,538000,1,0,0,0,1,0,1,0,1,0,1
1808,63.0,7500,7,2006,4,4,1,1143.0,5,1143,1,4,5,0,0.0,147000,0,0,0,0,0,0,1,1,0,0,0
425,108.0,13173,9,2006,4,5,1,1652.0,5,1652,2,5,6,2,840.0,325000,0,1,0,1,0,1,1,1,0,1,0
1372,82.0,9488,5,1947,4,3,1,1046.0,4,1054,1,3,6,0,240.0,124000,0,0,0,0,0,0,0,1,0,0,0
2495,69.05520046484602,13526,5,1965,3,3,1,935.0,3,935,1,3,5,0,288.0,137000,0,0,0,0,0,1,0,1,0,0,1
661,60.0,10410,4,1915,3,3,1,1313.0,3,2377,2,4,8,1,528.0,142900,0,0,0,0,0,0,0,0,0,0,0
1301,100.0,12000,5,1948,3,3,1,924.0,5,1122,1,4,6,0,528.0,147000,0,0,0,1,0,1,0,1,0,0,0
396,69.05520046484602,7830,5,1970,3,3,1,1180.0,3,1180,1,3,6,0,477.0,128000,0,0,0,0,0,1,0,1,0,0,0
2663,65.0,8850,7,1916,3,3,1,815.0,5,1690,1,3,7,1,225.0,144000,0,0,0,0,0,0,0,0,0,0,0
50,41.0,7132,8,2006,4,4,2,1370.0,5,1370,2,4,6,1,484.0,205000,0,1,0,1,0,1,1,1,0,1,0
886,75.0,9937,5,1964,3,3,1,1486.0,5,1486,1,3,7,0,480.0,167000,0,0,0,0,0,0,1,1,0,0,0
696,52.0,5720,5,1941,3,3,1,676.0,5,1131,1,3,5,0,200.0,66500,0,0,0,0,0,0,0,0,0,0,0
2454,69.05520046484602,12585,8,1993,4,4,1,1286.0,5,2799,2,4,8,1,704.0,315000,0,0,1,0,0,1,1,0,1,0,1
2106,85.0,11103,7,2006,4,4,1,728.0,5,1456,2,4,8,1,440.0,155835,0,0,0,0,0,1,1,0,1,0,0
353,57.0,8013,8,1995,4,4,1,1587.0,5,1734,2,4,6,0,528.0,239500,1,0,0,1,0,1,1,1,0,0,0
441,77.0,10872,9,2006,4,5,3,1504.0,5,1531,2,5,6,1,700.0,300000,0,1,0,1,0,1,1,1,0,1,0
2270,80.0,11305,8,2002,4,4,3,1922.0,5,1922,2,4,6,1,692.0,282000,0,0,0,1,0,1,1,1,0,0,1
1924,70.0,9100,5,1960,3,3,1,1144.0,3,1144,1,3,6,1,336.0,120000,0,0,0,0,0,1,0,1,0,0,0
1402,73.0,39104,7,1954,3,4,4,1385.0,5,1363,1,3,5,2,439.0,241500,0,0,0,0,0,1,0,1,0,0,0
1070,58.0,10110,9,2008,5,4,1,1858.0,5,1866,2,5,7,1,870.0,336860,0,1,0,1,0,1,1,1,0,0,1
2696,60.0,9786,3,1922,3,3,1,1007.0,2,1077,1,3,6,1,210.0,91000,0,0,0,0,0,0,0,1,0,0,0
1840,30.0,5330,8,2006,4,4,1,1550.0,5,1550,2,4,5,0,528.0,207500,0,0,0,0,0,1,1,1,0,0,0
1562,44.0,3811,7,2004,4,5,4,1594.0,5,1646,2,5,5,1,482.0,250000,0,0,0,1,0,1,1,1,0,1,0
2426,43.0,3010,7,2005,4,4,3,1248.0,5,1248,2,4,5,0,438.0,167240,0,0,0,1,0,1,1,1,0,0,1
1162,37.0,3435,7,2004,4,4,1,1235.0,5,1245,2,4,5,0,495.0,178000,0,0,0,1,0,1,1,1,0,0,0
1874,80.0,10800,6,1963,3,3,1,1052.0,3,1052,1,3,6,0,311.0,127000,0,0,0,0,0,1,0,1,0,0,1
111,69.05520046484602,10456,6,1967,3,3,1,1829.0,4,1829,2,3,8,0,535.0,218500,0,0,0,1,0,1,0,1,0,0,1
1207,69.05520046484602,8475,4,1956,3,3,1,952.0,5,952,1,3,4,0,283.0,135750,0,0,0,0,0,0,0,1,0,0,0
140,70.0,8197,7,2003,4,4,1,1480.0,5,1480,2,4,7,0,620.0,214000,0,0,0,1,0,1,1,1,0,0,1
545,88.0,10994,8,2005,4,4,1,1844.0,5,1844,2,4,7,1,620.0,257000,0,0,0,1,0,1,1,1,0,1,0
1338,50.0,6000,6,1937,3,3,1,825.0,5,1497,2,3,5,0,672.0,157000,0,0,0,0,0,0,0,0,0,0,0
2873,50.0,7288,5,1942,3,3,2,976.0,3,976,1,3,5,0,215.0,102000,0,0,0,0,0,0,0,1,0,0,0
924,80.0,13360,5,1921,3,4,1,876.0,5,964,1,3,5,0,432.0,163500,0,0,0,0,0,0,0,1,0,0,0
844,78.0,10335,7,1999,4,4,4,1490.0,5,1501,2,4,6,0,577.0,204000,0,0,0,1,0,1,1,1,0,0,1
901,70.0,11767,5,1956,3,3,1,1150.0,5,1560,1,3,7,1,313.0,103500,0,0,0,0,0,1,0,1,0,0,1
2195,60.0,10896,6,1914,2,3,1,1440.0,5,3395,2,2,14,0,0.0,200000,0,0,0,0,0,0,0,0,0,0,0
2081,60.0,5400,5,1958,3,3,1,864.0,3,864,1,3,6,0,399.0,118000,0,0,0,0,0,1,0,1,0,0,0
2774,70.0,9100,7,2000,4,4,3,1525.0,5,1525,2,4,6,0,541.0,235000,0,0,0,1,0,1,1,1,0,0,1
2573,70.0,7728,5,1962,3,3,3,1106.0,3,1190,1,3,6,0,540.0,132500,0,0,0,0,0,1,0,0,0,0,1
1793,75.0,8778,8,2006,4,4,1,1302.0,5,1830,2,4,7,0,859.0,221300,0,0,0,0,1,0,1,0,1,0,0
882,63.0,8487,7,2004,4,4,3,1500.0,5,1500,2,4,6,0,570.0,190000,0,0,0,1,0,1,1,1,0,0,1
2791,69.05520046484602,9930,7,2002,4,4,1,826.0,5,1762,2,4,6,0,591.0,222000,0,0,0,1,0,1,1,0,1,0,1
297,100.0,17500,7,1959,4,4,3,1902.0,3,1902,2,5,7,2,567.0,335000,0,0,0,1,0,1,1,1,0,0,0
509,78.0,10206,8,2008,4,4,1,1614.0,5,1658,2,4,7,1,726.0,257500,0,0,0,0,0,1,1,1,0,0,1
1115,75.0,14587,9,2008,4,4,1,1498.0,5,1506,2,5,6,1,592.0,264132,0,0,0,0,0,1,1,1,0,1,0
773,65.0,7800,5,1967,3,3,1,864.0,5,899,1,4,5,0,288.0,130000,0,0,0,0,0,1,1,1,0,0,1
732,50.0,4960,5,1930,3,3,1,297.0,5,1654,2,3,7,1,336.0,137000,0,0,0,0,0,0,0,0,0,0,0
1552,60.0,7392,5,1930,3,3,1,520.0,3,912,1,3,5,0,360.0,99500,0,0,0,0,0,0,0,1,0,0,0
226,69.05520046484602,7424,5,1978,3,4,3,1319.0,3,1373,1,3,5,2,591.0,160250,0,0,0,1,0,1,0,0,0,0,0
2830,24.0,2522,7,2004,4,4,1,970.0,5,1709,2,4,7,0,380.0,130000,0,0,0,0,0,0,1,0,1,1,0
2238,46.0,3672,5,1922,3,3,1,816.0,5,816,1,3,5,0,100.0,75200,0,0,0,0,0,0,0,1,0,0,0
982,62.0,7706,6,1993,3,4,3,384.0,5,1091,1,3,5,0,429.0,131250,0,0,0,0,0,1,0,0,0,0,0
1265,69.05520046484602,12929,6,1960,3,3,4,1081.0,3,1081,1,3,5,0,401.0,148000,0,0,0,1,0,0,0,1,0,0,1
559,69.05520046484602,9316,5,1965,3,3,1,1024.0,4,1020,2,3,5,0,288.0,124100,0,0,0,0,0,1,0,1,0,0,0
1203,69.05520046484602,12122,7,1961,5,3,3,944.0,4,999,1,5,6,0,588.0,178400,0,0,0,0,0,1,0,0,0,1,0
2083,42.0,7711,4,1977,3,4,4,1440.0,3,1440,2,3,8,0,0.0,150000,0,0,0,1,0,0,1,1,0,0,0
2130,43.0,12352,7,1998,4,4,1,853.0,5,1753,2,3,7,1,534.0,217000,0,0,0,1,0,1,1,0,1,0,1
2455,75.0,12447,8,2005,4,4,1,1100.0,5,1964,2,4,8,1,760.0,252000,0,0,0,0,1,0,1,0,1,1,0
535,63.0,7500,7,2006,4,4,1,1141.0,5,1141,1,4,6,0,484.0,152000,0,0,0,1,0,0,1,1,0,0,0
2019,51.0,6120,7,1929,3,3,1,832.0,5,854,1,3,5,0,576.0,132000,0,0,0,0,0,0,0,0,0,0,0
2655,56.0,9576,6,1945,3,2,1,770.0,3,1182,1,3,5,0,378.0,120000,0,0,0,0,0,0,0,0,0,0,0
2391,82.0,9942,9,2005,5,5,3,1606.0,5,2091,2,5,8,1,521.0,338500,0,1,0,1,0,1,1,0,1,0,1
154,65.0,7898,4,1920,3,3,1,576.0,4,985,1,3,4,0,676.0,105000,0,0,0,0,0,0,0,1,0,0,0
999,57.0,21872,7,1996,3,4,4,729.0,5,1446,2,3,6,1,406.0,175000,0,0,0,1,0,1,1,0,1,0,0
1400,83.0,10005,7,1977,3,4,1,1160.0,5,2022,2,3,8,1,505.0,192000,0,0,0,0,0,1,0,0,1,0,1
2807,41.0,12393,7,2004,4,4,1,847.0,5,1948,2,4,8,1,434.0,195000,0,0,0,0,1,0,1,0,1,0,0
516,75.0,9000,8,2008,4,4,1,768.0,5,1590,2,4,6,0,676.0,210000,0,0,0,0,0,1,1,0,1,0,0
1753,63.0,7875,7,2003,4,4,1,847.0,5,1948,2,4,8,1,434.0,211000,0,0,0,0,1,0,1,0,1,0,1
734,50.0,6000,4,1936,3,3,1,672.0,3,1324,1,3,6,0,240.0,128000,0,0,0,0,0,0,0,0,0,0,0
1209,100.0,10175,6,1964,3,3,1,1425.0,4,1425,2,3,7,1,576.0,180500,0,0,0,0,0,1,0,1,0,0,1
1994,85.0,13600,5,1900,3,3,1,662.0,3,2337,2,3,10,0,560.0,90000,0,0,0,0,0,0,0,0,1,0,0
1901,85.0,12172,5,1940,3,3,1,822.0,3,908,1,3,4,0,512.0,138500,0,0,0,0,0,1,1,0,0,0,0
2413,65.0,10237,7,2006,4,4,1,738.0,5,1492,2,4,8,0,440.0,169985,0,0,0,0,0,1,1,0,1,0,0
2630,70.0,7000,5,1961,3,3,1,1150.0,3,1150,1,3,6,0,288.0,146000,0,0,0,1,0,1,0,1,0,0,0
1428,59.0,11228,7,1993,4,4,1,1080.0,5,2097,2,4,9,1,678.0,228000,0,0,0,0,0,1,1,0,1,0,0
1271,80.0,8000,5,1959,3,3,1,1256.0,4,1256,1,4,6,0,311.0,159000,0,0,0,0,0,1,1,1,0,0,0
2464,84.0,10728,8,2006,4,4,2,1095.0,4,1939,2,4,8,1,1053.0,266000,0,0,0,0,0,1,1,0,1,0,0
2653,50.0,6000,5,1924,3,3,1,816.0,5,1566,1,4,7,0,450.0,139000,0,0,0,0,0,0,1,0,0,0,1
1505,56.0,6931,4,1955,3,3,3,784.0,3,784,1,3,4,0,0.0,91900,0,0,0,0,0,0,0,1,0,0,0
2110,73.0,8760,8,2006,4,4,1,1489.0,5,1500,2,4,7,1,674.0,212999,0,0,0,1,0,1,1,1,0,0,1
2386,98.0,16033,9,2004,4,5,4,1833.0,5,1850,2,4,8,1,772.0,326000,0,1,0,1,0,1,1,1,0,0,1
1086,80.0,9024,6,2004,4,4,1,789.0,5,1515,2,4,8,1,393.0,179000,0,0,0,0,0,1,1,0,1,0,0
1574,74.0,11563,8,2006,4,5,4,1518.0,5,1537,2,4,8,0,788.0,294000,0,0,0,1,0,1,1,1,0,1,0
406,21.0,1680,6,1972,3,3,1,483.0,3,987,1,3,5,0,288.0,97000,0,0,0,0,0,0,0,0,1,0,1
2757,73.0,8760,7,2006,4,4,2,1391.0,5,1962,2,4,7,0,868.0,239799,0,0,0,1,0,1,1,0,1,0,0
2559,80.0,9600,5,1961,3,3,2,1251.0,3,1433,1,3,7,1,441.0,161000,0,0,0,0,0,1,0,1,0,0,0
1469,37.0,4435,6,2003,4,4,3,848.0,5,848,1,4,3,0,420.0,136500,0,0,0,1,0,1,1,1,0,0,1
407,21.0,1680,6,1972,3,3,1,483.0,4,987,1,4,5,0,264.0,118000,0,0,0,0,0,0,0,0,1,0,1
2300,69.0,7599,4,1982,3,3,1,845.0,3,845,1,3,4,0,360.0,129500,0,0,0,0,0,0,0,1,0,0,0
731,55.0,7264,7,1925,4,3,1,952.0,4,1548,2,5,5,0,672.0,205000,0,0,0,0,0,0,0,0,0,0,0
2230,69.05520046484602,32668,6,1957,4,3,1,2035.0,3,2515,3,3,9,2,484.0,200624,0,0,0,0,0,1,1,1,0,0,0
1688,91.0,11825,8,2006,4,5,2,1694.0,5,1694,2,4,7,1,856.0,322400,0,1,0,0,0,1,1,1,0,1,0
880,85.0,10200,8,2007,4,4,3,1578.0,5,1602,2,4,7,1,810.0,293200,0,0,0,1,0,1,1,1,0,0,1
1074,63.0,8849,9,2005,5,5,1,1684.0,5,1684,2,5,6,1,564.0,266000,0,1,0,1,0,1,1,1,0,0,1
771,70.0,11184,6,1978,3,3,1,918.0,4,1683,2,3,7,1,440.0,172500,0,0,0,0,0,1,0,0,1,0,1
724,98.0,8820,5,1890,3,3,1,1088.0,3,1869,1,3,7,0,456.0,124900,0,0,0,0,0,0,0,0,0,0,0
730,69.05520046484602,6615,6,1923,3,3,1,1022.0,3,1432,1,4,6,1,216.0,149000,0,0,0,0,1,0,0,1,0,0,0
273,65.0,8773,7,2004,4,4,3,1414.0,5,1414,2,4,6,0,494.0,185500,0,0,0,1,0,1,1,1,0,0,1
2793,69.05520046484602,11088,8,2002,4,4,1,1348.0,5,1358,1,4,5,1,418.0,220000,0,0,0,1,0,1,1,1,0,0,0
1789,76.0,9158,8,2007,4,4,3,1496.0,5,1496,2,4,7,0,474.0,225000,0,0,0,0,0,1,1,1,0,1,0
1900,57.0,8280,6,1950,3,3,1,932.0,5,932,1,4,4,1,306.0,124000,0,0,0,0,0,1,0,1,0,0,0
677,60.0,8544,3,1950,3,0,0,0.0,2,1040,2,3,6,0,400.0,92900,0,0,0,0,0,0,0,1,0,0,0
747,50.0,8635,5,1925,3,3,1,1072.0,3,1072,1,3,5,0,1184.0,126500,0,0,0,0,0,0,0,1,0,0,0
1038,69.05520046484602,12735,4,1972,3,3,1,864.0,3,864,1,3,5,0,576.0,111250,0,0,0,0,0,0,0,1,0,0,0
1763,69.05520046484602,11000,8,2000,4,4,1,969.0,5,2285,2,4,8,1,648.0,248000,0,0,1,0,1,0,1,0,1,0,1
1283,69.0,7590,5,1963,3,3,1,1117.0,5,1117,1,3,6,0,264.0,136870,0,0,0,0,0,1,0,1,0,0,0
2803,37.0,4435,6,2003,4,4,3,848.0,5,848,1,4,4,0,420.0,133000,0,0,0,1,0,1,1,1,0,0,1
1927,72.0,10152,5,1956,3,3,1,1048.0,3,1048,1,3,6,0,286.0,135000,0,0,0,0,0,1,0,1,0,0,1
1036,68.0,10295,4,1969,3,4,2,936.0,3,936,1,3,4,0,288.0,111900,0,0,0,0,0,1,0,1,0,0,1
1237,70.0,7763,5,1962,3,3,1,931.0,3,1283,1,3,6,0,506.0,140000,0,0,0,0,0,0,0,1,0,0,0
1375,80.0,17120,4,1959,3,0,0,0.0,3,1588,2,3,7,1,680.0,134432,0,0,0,0,0,0,0,0,0,0,0
1643,81.0,13870,10,2006,5,5,4,1742.0,5,2042,2,5,8,1,724.0,455000,1,0,0,1,0,1,1,1,0,0,1
2453,92.0,10120,8,1994,4,4,1,1165.0,5,2526,2,4,8,1,844.0,290000,0,0,1,1,0,1,1,0,1,0,1
2129,47.0,10820,7,1999,4,4,4,988.0,5,1873,2,4,7,1,597.0,235500,0,0,0,1,0,1,1,0,1,0,0
2640,60.0,9600,6,1900,3,3,1,780.0,5,1416,1,4,7,0,400.0,156500,0,0,0,0,0,0,0,0,0,0,0
2437,69.05520046484602,8121,6,2000,3,4,1,953.0,5,1664,2,3,7,1,460.0,172400,0,0,0,0,0,1,1,0,1,0,0
1123,95.0,11639,7,2007,4,4,1,1428.0,5,1428,2,4,6,0,480.0,182000,0,0,0,0,0,1,1,1,0,0,0
2398,121.0,13758,9,2005,5,5,4,1792.0,5,1792,2,4,6,1,925.0,372397,0,1,0,1,0,1,1,1,0,0,1
1420,69.05520046484602,9771,6,1995,4,4,1,1077.0,5,2814,2,4,9,1,614.0,260000,0,0,0,0,1,0,1,0,1,0,1
2693,50.0,9000,5,1919,3,3,1,610.0,5,819,1,4,4,0,0.0,72000,0,0,0,0,0,0,0,1,0,0,0
1370,60.0,10320,3,1915,2,3,1,536.0,5,1344,2,3,8,0,0.0,82375,0,0,0,0,0,0,1,0,1,0,0
392,69.05520046484602,10448,6,1972,3,3,1,689.0,3,2119,2,3,7,1,583.0,158000,0,0,0,0,0,1,0,0,0,0,1
1351,50.0,8635,5,1948,3,3,1,672.0,3,1285,1,3,6,0,240.0,127000,0,0,0,0,0,0,0,0,0,0,0
246,83.0,11980,7,1987,4,4,4,1433.0,5,1433,1,4,4,2,528.0,270000,0,0,0,1,0,1,0,1,0,0,1
802,79.0,12327,8,1983,4,4,4,1496.0,5,2132,1,4,5,1,612.0,316600,0,0,0,1,1,0,0,0,0,0,0
1404,124.0,11512,6,1959,3,3,3,1019.0,4,1357,1,5,5,1,312.0,177000,0,0,0,0,0,0,0,0,0,0,1
803,90.0,14684,7,1990,4,4,2,2158.0,4,2196,2,4,7,1,701.0,271900,0,0,0,0,0,1,0,1,0,0,1
1595,69.05520046484602,2665,5,1976,3,4,2,264.0,3,1304,1,3,4,1,336.0,115000,0,0,0,0,1,0,1,0,1,0,0
1319,50.0,5250,8,1872,3,3,1,684.0,2,2358,2,3,8,0,0.0,122000,0,0,0,0,0,0,0,0,1,0,0
2231,70.0,18044,8,1986,4,4,1,279.0,4,2726,2,4,6,1,691.0,315000,0,0,0,0,0,1,0,1,0,0,0
2162,79.0,9245,7,2006,4,4,3,939.0,5,1797,2,4,8,0,639.0,213500,0,0,0,0,0,1,1,0,1,0,0
2622,60.0,7200,5,1950,3,0,0,0.0,3,1040,1,3,5,0,625.0,109500,0,0,0,0,0,0,0,1,0,0,0
1300,50.0,6000,5,1948,3,3,1,789.0,5,789,1,3,5,0,250.0,115000,0,0,0,0,0,0,0,1,0,0,0
2505,34.0,3628,7,2004,4,4,1,1143.0,5,1143,1,4,5,1,588.0,176400,0,0,0,0,0,1,1,1,0,0,0
582,69.05520046484602,9156,6,1968,3,3,1,1489.0,4,1489,2,4,7,1,462.0,185750,0,0,0,0,0,1,0,1,0,0,0
1458,73.0,9066,8,1999,4,4,2,1004.0,5,1852,2,4,7,2,660.0,230000,0,0,0,1,0,1,1,0,1,0,1
281,64.0,6410,4,1958,3,3,1,960.0,5,960,1,3,5,0,0.0,90000,0,0,0,0,0,0,0,1,0,0,0
1499,200.0,40000,10,2008,5,5,4,6110.0,5,4000,2,5,12,3,1418.0,160000,0,0,0,1,0,1,1,0,1,1,0
2298,54.0,7244,5,1970,3,4,3,768.0,5,768,1,3,5,0,624.0,129500,0,0,0,0,0,0,0,0,0,0,0
2580,72.0,10152,6,1956,3,3,3,1124.0,5,1124,1,3,6,1,353.0,153000,0,0,0,0,0,1,0,1,0,0,0
568,30.0,3000,6,2009,4,4,3,612.0,5,1224,2,4,4,0,528.0,173733,0,0,0,1,0,0,1,0,1,1,0
1807,63.0,7500,6,2006,3,4,1,1100.0,5,1100,1,3,6,0,0.0,146000,0,0,0,0,0,0,1,1,0,0,0
129,120.0,17360,6,1949,3,3,1,782.0,3,1556,2,3,6,1,470.0,172500,0,0,0,0,0,1,0,0,0,1,0
2294,69.05520046484602,15957,6,1977,3,4,4,1244.0,3,1356,2,3,6,1,528.0,188000,0,0,0,1,0,1,1,0,0,0,0
1860,80.0,9600,6,1976,3,4,4,1262.0,5,1262,2,3,6,1,460.0,181500,0,0,0,0,0,1,0,1,0,0,0
839,43.0,10667,7,1996,4,4,3,799.0,5,1661,2,4,6,1,550.0,212000,0,0,0,1,0,1,1,0,1,0,0
2349,81.0,10530,7,1978,3,3,1,945.0,3,1857,2,3,8,1,482.0,188900,0,0,0,0,0,1,0,0,1,0,1
1903,50.0,5000,3,1946,2,2,1,666.0,2,666,1,4,4,0,0.0,64500,0,0,0,0,0,0,0,1,0,0,0
234,69.05520046484602,17082,6,1978,3,4,3,1117.0,5,1981,2,4,8,1,522.0,230000,0,0,0,0,0,1,1,0,1,0,1
2172,74.0,16287,5,1925,3,3,1,901.0,3,1351,1,3,7,1,576.0,122000,0,0,0,0,0,0,0,0,0,0,0
2588,65.0,11050,5,1956,3,3,1,1005.0,5,1005,1,3,6,1,319.0,133500,0,0,0,0,0,1,0,1,0,0,0
1289,60.0,10440,6,1920,4,4,1,1510.0,5,2792,2,3,8,2,520.0,256000,0,0,0,0,0,0,0,0,0,0,0
1596,41.0,2665,5,1976,3,4,1,550.0,3,1475,2,3,6,1,336.0,129500,0,0,0,0,0,1,1,0,1,0,0
264,80.0,10389,8,2003,4,4,1,1978.0,5,1978,2,4,8,1,850.0,318000,0,0,0,1,0,1,1,1,0,0,1
451,70.0,9658,8,2006,4,4,1,1598.0,4,1606,2,4,6,1,871.0,255900,0,1,0,0,0,1,1,1,0,1,0
536,63.0,7500,6,2004,3,4,1,1158.0,5,1158,1,4,5,0,0.0,143500,0,0,0,0,0,0,1,1,0,0,0
43,79.0,14122,8,2005,4,5,1,1822.0,5,1822,2,5,8,1,678.0,259000,0,1,0,1,0,1,1,1,0,0,1
2223,69.05520046484602,21000,6,1953,3,4,2,1809.0,3,2259,2,4,7,2,450.0,217000,0,0,0,0,0,0,0,1,0,0,1
2009,70.0,8737,6,1923,3,4,1,1065.0,5,1635,1,3,6,1,440.0,210000,0,0,0,0,0,0,0,0,0,0,0
394,69.05520046484602,8750,5,1970,3,3,1,1002.0,3,1002,1,3,5,0,902.0,148500,0,0,0,0,0,0,0,1,0,0,1
1738,73.0,8499,6,2006,3,4,1,616.0,5,1412,2,4,6,1,432.0,156932,0,0,0,0,1,0,1,0,1,0,0
1196,72.0,11072,5,1965,3,3,1,1728.0,3,1728,2,3,10,0,576.0,145000,0,0,0,0,0,0,0,1,0,0,0
828,64.0,6762,7,2007,4,4,3,1282.0,5,1290,2,4,6,1,662.0,200000,0,0,0,1,0,1,1,1,0,0,0
1694,105.0,15431,10,2005,5,5,4,1994.0,5,2046,2,5,7,2,878.0,450000,0,1,0,1,0,1,1,1,0,0,1
571,34.0,3230,6,1999,3,4,1,729.0,4,1471,2,3,6,0,440.0,172500,0,0,0,1,0,0,1,0,1,0,1
1192,90.0,10800,6,1974,3,3,1,1522.0,3,2614,2,3,9,1,624.0,240000,0,0,0,0,0,1,0,0,1,0,0
1806,102.0,11143,8,2004,4,4,1,1580.0,5,2466,3,4,8,1,610.0,340000,0,0,0,0,0,1,1,0,1,0,0
962,73.0,8925,8,2007,4,4,3,1466.0,5,1466,2,4,7,0,610.0,201000,0,0,0,1,0,1,1,1,0,0,0
2142,120.0,10356,5,1975,3,3,3,969.0,3,969,1,3,5,0,440.0,122000,0,0,0,0,0,1,0,1,0,0,0
1648,93.0,12299,7,1978,3,4,1,1529.0,3,1664,2,4,7,1,663.0,213000,0,0,0,1,0,1,0,1,0,1,0
618,90.0,9900,6,1967,4,3,1,1680.0,3,1691,1,3,5,0,550.0,175000,0,0,0,0,0,1,0,1,0,0,0
2108,64.0,6762,7,2007,4,4,1,1208.0,5,1208,2,4,6,0,628.0,195400,0,0,0,1,0,1,1,1,0,0,1
772,75.0,11625,5,1967,3,3,1,1052.0,3,1052,1,3,6,1,668.0,113500,0,0,0,0,0,1,0,1,0,0,1
2672,65.0,6435,6,1939,3,3,1,972.0,4,1577,1,2,6,1,312.0,140200,0,0,0,0,0,0,0,0,0,0,0
2492,65.0,8450,5,1968,3,3,1,882.0,3,909,1,3,5,0,294.0,116000,0,0,0,0,0,1,0,1,0,0,1
2903,88.0,11577,9,2005,5,4,4,1838.0,5,1838,2,5,9,1,682.0,359900,0,0,0,1,0,1,1,1,0,0,1
2783,50.0,8340,6,1977,3,4,3,675.0,3,1388,1,3,6,0,317.0,157500,0,0,0,1,0,1,0,0,1,0,1
786,69.05520046484602,10708,5,1955,4,3,1,1617.0,5,1867,1,3,7,3,303.0,190000,0,0,0,0,0,1,0,1,0,0,0
740,60.0,6911,5,1924,3,3,2,1145.0,3,1301,1,2,5,0,440.0,100000,0,0,0,0,0,0,1,1,0,0,0
2546,80.0,8800,6,1964,3,3,1,1251.0,3,1251,1,3,6,2,461.0,160000,0,0,0,0,0,1,0,1,0,0,1
851,65.0,10739,7,2002,4,4,1,1431.0,5,1444,2,4,6,0,577.0,203000,0,0,0,1,0,1,1,1,0,0,1
1833,69.05520046484602,9572,8,1990,4,5,1,1453.0,5,2810,2,4,9,1,750.0,302000,0,0,1,1,0,1,1,0,1,0,1
76,50.0,8012,6,1980,3,4,1,923.0,3,923,2,3,5,1,264.0,143000,0,0,0,0,0,1,0,1,0,0,0
2151,66.0,16226,8,1998,4,4,1,1028.0,5,2452,2,4,9,1,683.0,267000,0,0,0,1,1,0,1,0,1,0,0
1880,69.05520046484602,10899,4,1964,3,0,0,0.0,3,1224,2,3,8,0,530.0,103000,0,0,0,0,0,0,0,1,0,0,0
2907,32.0,4500,6,1998,3,5,1,1237.0,5,1337,2,3,5,0,405.0,153500,0,0,0,1,0,1,1,1,0,0,1
1831,69.05520046484602,16647,5,1975,3,4,4,1390.0,3,1701,2,3,6,2,611.0,171000,0,0,0,0,0,0,0,0,0,0,0
2836,62.0,8707,4,1924,3,3,1,1093.0,3,1669,1,3,9,0,288.0,107000,0,0,0,0,0,1,0,0,0,0,0
1955,66.0,8300,6,1968,3,3,2,952.0,4,952,1,3,5,0,288.0,128500,0,0,0,0,0,1,0,1,0,0,1
1926,72.0,9770,5,1957,3,3,1,922.0,3,922,1,3,5,0,308.0,116000,0,0,0,0,0,1,0,1,0,0,0
2924,80.0,17400,5,1977,3,3,1,1126.0,2,1126,2,3,5,1,484.0,160000,0,0,0,0,0,1,0,1,0,0,0
1003,39.0,5070,8,1992,4,4,2,1280.0,5,1280,2,4,5,0,506.0,180000,1,0,0,0,0,1,1,1,0,0,0
